16,2800,3.706641,11.844686
16,2900,3.994615,12.210939
16,3000,4.407508,12.251821
16,3100,4.783961,12.454533
16,3200,5.268121,12.440110
16,3300,5.716248,12.573632
16,3400,6.232790,12.612008
16,3500,6.678170,12.840344
16,3600,7.302328,12.778391
16,3700,7.850576,12.904276
16,3800,8.645187,12.694231
16,3900,9.199192,12.896567
16,4000,10.482184,12.211195
16,256,0.467959,0.071704
16,512,0.439559,0.610693
16,1024,0.571618,3.756850
16,2048,1.843866,9.317310
16,4096,13.919980,9.873502
1,3900,218.772926,0.542288
1,4000,208.841512,0.612905
1,256,0.136660,0.245532
1,512,0.434899,0.617236
1,1024,2.890155,0.743034
1,2048,21.707532,0.791424
1,4096,1236.005821,0.111196
4,100,0.209171,0.009562
4,200,0.206595,0.077446
4,300,0.211371,0.255475
4,400,0.229990,0.556546
4,500,0.286376,0.872978
4,600,0.332566,1.298990
4,700,0.390756,1.755571
4,800,0.491881,2.081805
4,900,0.598777,2.434963
4,1000,0.777797,2.571365
4,1100,0.994377,2.677053
4,1200,1.190151,2.903833
4,1300,1.503812,2.921908
4,1400,1.686678,3.253733
4,1500,2.066404,3.266544
4,1600,2.539666,3.225621
4,1700,2.984253,3.292616
4,1800,3.470342,3.361052
4,1900,3.986373,3.441223
4,2000,4.621905,3.461776
4,2100,5.356412,3.457912
4,2200,6.023726,3.535353
4,2300,6.831356,3.562104
4,2400,7.730178,3.576632
4,2500,8.696709,3.593313
4,2600,9.746157,3.606755
4,2700,10.788780,3.648791
4,2800,12.084908,3.632961
4,2900,13.293576,3.669291
4,3000,14.717385,3.669130
4,3100,16.231911,3.670671
4,3200,20.676005,3.169665
4,3300,19.665647,3.654800
4,3400,21.563233,3.645464
4,3500,23.271211,3.684810
4,3600,25.542704,3.653176
4,3700,27.658050,3.662803
4,3800,29.487043,3.721770
4,3900,32.581237,3.641298
4,4000,37.765262,3.389358
4,256,0.218738,0.153400
4,512,0.287471,0.933783
4,1024,0.935215,2.296246
4,2048,6.396048,2.686013
4,4096,50.707229,2.710441
16,100,0.352798,0.005669
16,200,0.417412,0.038331
16,300,0.408271,0.132265
16,400,0.460814,0.277769
16,500,0.396446,0.630603
16,600,0.374535,1.153431
16,700,0.450720,1.522010
16,800,0.470778,2.175123
16,900,0.480937,3.031582
16,1000,0.511626,3.909105
16,1100,0.599657,4.439204
16,1200,0.661477,5.224671
16,1300,0.729141,6.026269
16,1400,0.831655,6.598892
16,1500,0.848721,7.953143
16,1600,1.000196,8.190395
16,1700,1.152036,8.529248
16,1800,1.300685,8.967583
16,1900,1.387712,9.885336
16,2000,1.555451,10.286405
16,2100,1.738213,10.655771
16,2200,1.940045,10.977066
16,2300,2.228361,10.920133
16,2400,2.487923,11.112885
16,2500,2.705811,11.549217
16,2600,3.027034,11.612687
16,2700,3.293292,11.953389
16,2800,3.714366,11.820052
16,2900,3.980114,12.255428
16,3000,4.408168,12.249987
16,3100,11.816688,5.042191
16,3200,14.763106,4.439174
16,3300,19.959871,3.600925
16,3400,29.852469,2.633216
16,3500,34.202551,2.507123
16,3600,28.333933,3.293295
16,3700,33.407048,3.032474
16,3800,29.215328,3.756384
16,3900,45.837557,2.588227
16,4000,40.424810,3.166372
16,256,0.441868,0.075938
16,512,0.457728,0.586452
16,1024,0.548210,3.917265
16,2048,1.836325,9.355572
16,4096,48.469204,2.835593
